
Text conversion of header file \A_MEDIDAS\PROJETOS\BRASIL\BLOCO GAVIAO\JACOBINA\CANIF27\sco\CANIF27_008.46_00003.asd.ref
 -------------------------------------------------------------
Intemperizada                                                                                                                                               
The instrument number was  16586/1
New ASD spectrum file: Program version = 6.00 file version = 1.00
Spectrum saved: 10/16/2018 at 09:59:36
VNIR integration time : 34
VNIR channel 1 wavelength = 350 wavelength step = 1
There were 50 samples per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 1.25
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 214 offset was 2097
SWIR2 gain was 513 offset was 2267
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1830 nm
Absolute Reflectance is Enabled
The Absolute Reflectance File is abs165861.ref
VNIR dark signal subtracted
50 dark measurements taken Tue Oct 16 09:52:54 2018
DCC value was 0
Data is compared to a white reference:
60 white reference measurements taken Tue Oct 16 09:53:02 2018
There was no foreoptic attached
Spectrum file is reflectance data
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is Wed Dec 31 17:00:00 1969

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Reflectance Absolute
Wavelength	CANIF27_8.46_00003.asd.ref
350	 0.146292179822922 
351	 0.137371838092804 
352	 0.143076688051224 
353	 0.147364258766174 
354	 0.139534771442413 
355	 0.139909639954567 
356	 0.139725610613823 
357	 0.140125721693039 
358	 0.142725974321365 
359	 0.136498808860779 
360	 0.140746101737022 
361	 0.150372371077538 
362	 0.146161884069443 
363	 0.14189276099205 
364	 0.143257275223732 
365	 0.148416429758072 
366	 0.14717335999012 
367	 0.14594554901123 
368	 0.145540326833725 
369	 0.145842999219894 
370	 0.14819760620594 
371	 0.148011982440948 
372	 0.146054208278656 
373	 0.14526355266571 
374	 0.144625306129456 
375	 0.14709635078907 
376	 0.151204034686089 
377	 0.15118932723999 
378	 0.15208737552166 
379	 0.153042986989021 
380	 0.152761727571487 
381	 0.151062965393066 
382	 0.152020528912544 
383	 0.153193041682243 
384	 0.151572421193123 
385	 0.155368641018867 
386	 0.157416000962257 
387	 0.156608521938324 
388	 0.157687678933144 
389	 0.158780857920647 
390	 0.159005478024483 
391	 0.1587745398283 
392	 0.16087943315506 
393	 0.163003504276276 
394	 0.163637891411781 
395	 0.162560552358627 
396	 0.163889244198799 
397	 0.164565622806549 
398	 0.164783984422684 
399	 0.167017504572868 
400	 0.166699469089508 
401	 0.166172906756401 
402	 0.166839420795441 
403	 0.166681453585625 
404	 0.166948452591896 
405	 0.168483212590218 
406	 0.170962810516357 
407	 0.170017197728157 
