
Text conversion of header file \A_MEDIDAS\PROJETOS\BRASIL\BLOCO GAVIAO\JACOBINA\CANIF27\sco\CANIF27_008.46_00001.asd.ref
 -------------------------------------------------------------
Intemperizada                                                                                                                                               
The instrument number was  16586/1
New ASD spectrum file: Program version = 6.00 file version = 1.00
Spectrum saved: 10/16/2018 at 09:58:20
VNIR integration time : 34
VNIR channel 1 wavelength = 350 wavelength step = 1
There were 50 samples per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 1.25
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 214 offset was 2097
SWIR2 gain was 513 offset was 2267
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1830 nm
Absolute Reflectance is Enabled
The Absolute Reflectance File is abs165861.ref
VNIR dark signal subtracted
50 dark measurements taken Tue Oct 16 09:52:54 2018
DCC value was 0
Data is compared to a white reference:
60 white reference measurements taken Tue Oct 16 09:53:02 2018
There was no foreoptic attached
Spectrum file is reflectance data
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is Wed Dec 31 17:00:00 1969

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Reflectance Absolute
Wavelength	CANIF27_8.46_00001.asd.ref
350	 0.158116802573204 
351	 0.154210597276688 
352	 0.152259007096291 
353	 0.154107481241226 
354	 0.157721266150475 
355	 0.153409108519554 
356	 0.162846729159355 
357	 0.17058476805687 
358	 0.159591570496559 
359	 0.156754121184349 
360	 0.160996183753014 
361	 0.164996489882469 
362	 0.160159736871719 
363	 0.155067563056946 
364	 0.155994474887848 
365	 0.162358269095421 
366	 0.165423318743706 
367	 0.163015782833099 
368	 0.159594789147377 
369	 0.159463360905647 
370	 0.161552533507347 
371	 0.164252206683159 
372	 0.165210202336311 
373	 0.162907049059868 
374	 0.162322476506233 
375	 0.163901939988136 
376	 0.166463851928711 
377	 0.167809695005417 
378	 0.168300032615662 
379	 0.167868033051491 
380	 0.167023986577988 
381	 0.167608827352524 
382	 0.169027209281921 
383	 0.170322626829147 
384	 0.170914456248283 
385	 0.173149555921555 
386	 0.17367359995842 
387	 0.172949314117432 
388	 0.174721360206604 
389	 0.175370901823044 
390	 0.176137879490852 
391	 0.177733078598976 
392	 0.178222388029099 
393	 0.178130581974983 
394	 0.178222060203552 
395	 0.178949356079102 
396	 0.178590878844261 
397	 0.180256709456444 
398	 0.183036237955093 
399	 0.183170035481453 
400	 0.183263927698135 
401	 0.183530777692795 
402	 0.183889463543892 
403	 0.184339016675949 
404	 0.184849664568901 
405	 0.18614886701107 
406	 0.188150748610497 
407	 0.186525031924248 
408	 0.187166064977646 
409	 0.189624413847923 
410	 0.189428225159645 
411	 0.189928382635117 
412	 0.190407410264015 
413	 0.190696477890015 
414	 0.192304149270058 
415	 0.19340343773365 
416	 0.193930238485336 
417	 0.194355845451355 
418	 0.195126205682755 
419	 0.195865795016289 
420	 0.196686670184135 
421	 0.197963714599609 
422	 0.199500933289528 
423	 0.200926780700684 
424	 0.201856568455696 
425	 0.20184263586998 
426	 0.202937483787537 
427	 0.204485177993774 
428	 0.205486506223679 
429	 0.206500127911568 
430	 0.207583218812943 
431	 0.208741128444672 
432	 0.209888681769371 
433	 0.210263833403587 
434	 0.211282044649124 
435	 0.213284328579903 
436	 0.214738771319389 
437	 0.215224385261536 
438	 0.216000229120255 
439	 0.21800109744072 
440	 0.219293415546417 
441	 0.220283940434456 
442	 0.221118107438087 
443	 0.221778318285942 
444	 0.22271029651165 
445	 0.223706856369972 
446	 0.224639430642128 
447	 0.225669473409653 
448	 0.226320371031761 
449	 0.226795464754105 
450	 0.227421060204506 
451	 0.228155001997948 
452	 0.228767707943916 
453	 0.22928661108017 
454	 0.229919999837875 
455	 0.23058520257473 
456	 0.231254518032074 
457	 0.231927096843719 
458	 0.232645198702812 
459	 0.233289644122124 
460	 0.233880609273911 
461	 0.234484776854515 
462	 0.235123589634895 
463	 0.235877141356468 
464	 0.236638888716698 
465	 0.237154260277748 
466	 0.237596243619919 
467	 0.238189786672592 
468	 0.238968580961227 
469	 0.239512920379639 
470	 0.240244850516319 
471	 0.241003185510635 
472	 0.24149015545845 
473	 0.242017239332199 
474	 0.242719531059265 
475	 0.243551462888718 
476	 0.244294136762619 
477	 0.245061725378036 
478	 0.245879247784615 
479	 0.246703132987022 
480	 0.247320652008057 
481	 0.248120918869972 
482	 0.249032258987427 
