
Text conversion of header file \A_MEDIDAS\PROJETOS\BRASIL\BLOCO GAVIAO\JACOBINA\CANIF27\sco\CANIF27_023.26_00001.asd.ref
 -------------------------------------------------------------
                                                                                                                                                            
The instrument number was  16586/1
New ASD spectrum file: Program version = 6.00 file version = 1.00
Spectrum saved: 10/16/2018 at 10:06:48
VNIR integration time : 34
VNIR channel 1 wavelength = 350 wavelength step = 1
There were 50 samples per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 1.25
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 214 offset was 2097
SWIR2 gain was 513 offset was 2267
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1830 nm
Absolute Reflectance is Enabled
The Absolute Reflectance File is abs165861.ref
VNIR dark signal subtracted
50 dark measurements taken Tue Oct 16 09:52:54 2018
DCC value was 0
Data is compared to a white reference:
60 white reference measurements taken Tue Oct 16 09:53:02 2018
There was no foreoptic attached
Spectrum file is reflectance data
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is Wed Dec 31 17:00:00 1969

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Reflectance Absolute
Wavelength	CANIF27_23.26_00001.asd.ref
350	 0.157130807638168 
351	 0.151063978672028 
352	 0.156781435012817 
353	 0.161035224795341 
354	 0.156061246991158 
355	 0.155139923095703 
356	 0.158961728215218 
357	 0.161245256662369 
358	 0.156380072236061 
359	 0.149917989969254 
360	 0.156031206250191 
361	 0.166704744100571 
362	 0.162227541208267 
363	 0.156346455216408 
364	 0.158044248819351 
365	 0.165241464972496 
366	 0.162306144833565 
367	 0.161760911345482 
368	 0.16177636384964 
369	 0.16042423248291 
370	 0.165738716721535 
371	 0.16601774096489 
372	 0.161757484078407 
373	 0.158996805548668 
374	 0.159019157290459 
375	 0.162069603800774 
376	 0.165622055530548 
377	 0.164996847510338 
378	 0.165317311882973 
379	 0.166362643241882 
380	 0.166956230998039 
381	 0.165893122553825 
382	 0.166368946433067 
383	 0.167514577507973 
384	 0.167570546269417 
385	 0.168911620974541 
386	 0.170355528593063 
387	 0.171077236533165 
388	 0.170838415622711 
389	 0.170761153101921 
390	 0.171237573027611 
391	 0.171974986791611 
392	 0.171538949012756 
393	 0.171806633472443 
394	 0.172028407454491 
395	 0.171086758375168 
396	 0.170026317238808 
397	 0.17115506529808 
398	 0.1737330108881 
399	 0.174744203686714 
400	 0.173694610595703 
401	 0.173197701573372 
402	 0.174241289496422 
403	 0.174236789345741 
404	 0.173894703388214 
405	 0.174050956964493 
406	 0.174992203712463 
407	 0.174489572644234 
408	 0.174996927380562 
409	 0.176326155662537 
410	 0.176523044705391 
411	 0.175882875919342 
412	 0.175638750195503 
413	 0.176240637898445 
414	 0.176792040467262 
415	 0.176577478647232 
416	 0.176268547773361 
417	 0.176595628261566 
418	 0.176940456032753 
419	 0.177397608757019 
420	 0.177739039063454 
421	 0.177622243762016 
422	 0.177559316158295 
423	 0.17785207927227 
424	 0.178241744637489 
425	 0.177652209997177 
426	 0.17843222618103 
427	 0.179375126957893 
428	 0.179093271493912 
429	 0.178961917757988 
430	 0.179144039750099 
431	 0.179456353187561 
432	 0.179562702775002 
433	 0.179838210344315 
434	 0.179922103881836 
435	 0.179877743124962 
436	 0.180545255541801 
437	 0.180628836154938 
438	 0.180740177631378 
439	 0.181526780128479 
440	 0.181856021285057 
441	 0.182137832045555 
442	 0.182274729013443 
443	 0.181921079754829 
444	 0.181883469223976 
445	 0.182193711400032 
446	 0.18265064060688 
447	 0.182887271046638 
448	 0.182783126831055 
449	 0.182787999510765 
450	 0.183214291930199 
451	 0.183095067739487 
452	 0.183084145188332 
453	 0.183286473155022 
454	 0.183376297354698 
455	 0.183458924293518 
456	 0.183427006006241 
457	 0.183324471116066 
458	 0.183538839221001 
459	 0.183734640479088 
460	 0.183796599507332 
461	 0.183752447366714 
462	 0.183936923742294 
463	 0.18408028781414 
464	 0.184073552489281 
465	 0.183993265032768 
466	 0.18419061601162 
467	 0.184389293193817 
468	 0.184363529086113 
469	 0.184238284826279 
470	 0.184199810028076 
471	 0.184226304292679 
472	 0.184217348694801 
473	 0.184204563498497 
474	 0.184202417731285 
475	 0.184235870838165 
476	 0.184338510036469 
477	 0.1844682097435 
478	 0.184538453817368 
479	 0.18452300131321 
480	 0.184566333889961 
481	 0.184695303440094 
482	 0.184831514954567 
483	 0.184887319803238 
484	 0.185182109475136 
485	 0.185342192649841 
486	 0.185244724154472 
487	 0.185178324580193 
488	 0.185364589095116 
489	 0.185538336634636 
490	 0.185500964522362 
491	 0.185779303312302 
492	 0.185937821865082 
493	 0.185945302248001 
494	 0.186025515198708 
495	 0.18610705435276 
496	 0.186187565326691 
497	 0.186269357800484 
498	 0.186350226402283 
499	 0.186489284038544 
500	 0.186558574438095 
501	 0.186473861336708 
502	 0.186570972204208 
503	 0.186782643198967 
504	 0.186939686536789 
505	 0.186845779418945 
506	 0.186977088451385 
507	 0.187124222517014 
508	 0.187139570713043 
509	 0.187255650758743 
510	 0.187283605337143 
511	 0.187294363975525 
512	 0.187411189079285 
513	 0.187481850385666 
514	 0.18762432038784 
515	 0.187775194644928 
516	 0.187688782811165 
517	 0.187652289867401 
518	 0.187704861164093 
519	 0.18780505657196 
520	 0.187849178910255 
521	 0.187886819243431 
522	 0.18793211877346 
523	 0.187986180186272 
524	 0.188087284564972 
525	 0.188116118311882 
526	 0.188073307275772 
527	 0.188127458095551 
528	 0.188175708055496 
529	 0.188204258680344 
530	 0.188215970993042 
531	 0.188182637095451 
532	 0.18824003636837 
533	 0.188326358795166 
534	 0.188281744718552 
535	 0.188339352607727 
536	 0.188395142555237 
537	 0.188385993242264 
538	 0.188385963439941 
539	 0.188476800918579 
540	 0.188507989048958 
541	 0.18837496638298 
542	 0.188520655035973 
543	 0.188659369945526 
544	 0.188700839877129 
545	 0.188742816448212 
546	 0.188760340213776 
547	 0.188829123973846 
548	 0.188948884606361 
549	 0.188911497592926 
550	 0.188915953040123 
551	 0.188979744911194 
552	 0.189055323600769 
553	 0.189164265990257 
554	 0.18927189707756 
555	 0.189326897263527 
556	 0.189270094037056 
557	 0.18929435312748 
558	 0.189390644431114 
559	 0.189521849155426 
560	 0.189722716808319 
561	 0.189912185072899 
562	 0.189999505877495 
563	 0.189939692616463 
564	 0.190039798617363 
565	 0.190210789442062 
566	 0.190355405211449 
567	 0.190427854657173 
568	 0.190415561199188 
569	 0.190399914979935 
570	 0.190446615219116 
571	 0.190445944666862 
572	 0.190558657050133 
573	 0.190778374671936 
574	 0.19098924100399 
575	 0.191322579979897 
576	 0.191691845655441 
577	 0.192003667354584 
578	 0.192212641239166 
579	 0.192383036017418 
580	 0.192508906126022 
581	 0.192568957805634 
582	 0.192564889788628 
583	 0.192619532346725 
584	 0.192730784416199 
585	 0.192785382270813 
586	 0.19277711212635 
587	 0.192781016230583 
588	 0.192887768149376 
589	 0.193212777376175 
590	 0.193485274910927 
591	 0.19363933801651 
592	 0.193701013922691 
593	 0.193648606538773 
594	 0.193648278713226 
595	 0.193750306963921 
596	 0.193865239620209 
597	 0.193856716156006 
598	 0.193728402256966 
599	 0.193546935915947 
600	 0.193442463874817 
601	 0.193305745720863 
602	 0.193175762891769 
603	 0.19314332306385 
604	 0.193103834986687 
605	 0.193123638629913 
606	 0.193213745951653 
607	 0.193297699093819 
608	 0.193270400166512 
609	 0.193193152546883 
610	 0.193149894475937 
611	 0.193146258592606 
612	 0.193105891346931 
613	 0.193023860454559 
614	 0.192939445376396 
615	 0.192832589149475 
616	 0.192837506532669 
617	 0.192946940660477 
618	 0.192917808890343 
619	 0.192816272377968 
620	 0.192743882536888 
621	 0.192768827080727 
622	 0.192773386836052 
623	 0.192806363105774 
624	 0.192824959754944 
625	 0.192741051316261 
626	 0.192705661058426 
627	 0.192762419581413 
628	 0.19287534058094 
629	 0.192903816699982 
630	 0.192882195115089 
631	 0.192848801612854 
632	 0.192855551838875 
633	 0.192993849515915 
634	 0.193096309900284 
635	 0.193097740411758 
636	 0.19304122030735 
637	 0.193149030208588 
638	 0.193271473050117 
639	 0.19330732524395 
640	 0.193363055586815 
641	 0.193363726139069 
642	 0.193400174379349 
643	 0.193533405661583 
644	 0.193430453538895 
645	 0.193417742848396 
646	 0.193505182862282 
647	 0.19345061480999 
648	 0.193535059690475 
649	 0.193643972277641 
650	 0.193695038557053 
651	 0.193788573145866 
652	 0.193876355886459 
653	 0.193976104259491 
654	 0.19410128891468 
655	 0.194148287177086 
656	 0.194206222891808 
657	 0.194298222661018 
658	 0.194388702511787 
659	 0.194486156105995 
660	 0.194600179791451 
661	 0.194733917713165 
662	 0.19488126039505 
663	 0.194984540343285 
664	 0.195080056786537 
665	 0.195219710469246 
666	 0.195381671190262 
667	 0.195494562387466 
668	 0.195577129721642 
669	 0.195713669061661 
670	 0.195898130536079 
671	 0.196055755019188 
672	 0.196146607398987 
673	 0.196203514933586 
674	 0.196291267871857 
675	 0.1964340955019 
676	 0.196601584553719 
677	 0.196626931428909 
678	 0.196642950177193 
679	 0.196684345602989 
680	 0.19671967625618 
681	 0.196801781654358 
682	 0.196842163801193 
683	 0.196809947490692 
684	 0.196780160069466 
685	 0.196803271770477 
686	 0.196891278028488 
687	 0.197022795677185 
688	 0.197120144963264 
689	 0.197267383337021 
690	 0.197406709194183 
691	 0.197440639138222 
692	 0.197570323944092 
693	 0.197763010859489 
694	 0.197932854294777 
695	 0.197969883680344 
696	 0.198095113039017 
697	 0.198300495743752 
698	 0.198518246412277 
699	 0.198671922087669 
700	 0.198772519826889 
701	 0.198909267783165 
702	 0.199156150221825 
703	 0.199319094419479 
704	 0.199448794126511 
705	 0.199587792158127 
706	 0.199754774570465 
707	 0.199949085712433 
708	 0.200087621808052 
709	 0.200160279870033 
710	 0.200312241911888 
711	 0.200480729341507 
712	 0.200633466243744 
713	 0.200764656066895 
714	 0.200945779681206 
715	 0.201075479388237 
716	 0.201149642467499 
717	 0.201234072446823 
718	 0.201401174068451 
719	 0.201552465558052 
720	 0.201642110943794 
721	 0.201715692877769 
722	 0.201842054724693 
723	 0.202001079916954 
724	 0.202144250273705 
725	 0.202203974127769 
726	 0.202298164367676 
727	 0.202403426170349 
728	 0.202463790774345 
729	 0.202559068799019 
730	 0.202665567398071 
731	 0.202759578824043 
732	 0.202824756503105 
733	 0.202870309352875 
734	 0.202940344810486 
735	 0.203032538294792 
736	 0.203069433569908 
737	 0.203226521611214 
738	 0.203354299068451 
739	 0.203324675559998 
740	 0.20330573618412 
741	 0.20329724252224 
742	 0.203325405716896 
743	 0.203407004475594 
744	 0.203478798270226 
745	 0.20352603495121 
746	 0.203552722930908 
747	 0.203573897480965 
748	 0.20356360077858 
749	 0.203549385070801 
750	 0.203552260994911 
751	 0.203571125864983 
752	 0.203592896461487 
753	 0.203618437051773 
754	 0.203634858131409 
755	 0.203573524951935 
756	 0.203543588519096 
757	 0.203564763069153 
758	 0.203599825501442 
759	 0.203546941280365 
760	 0.203524604439735 
761	 0.203520208597183 
762	 0.203434377908707 
763	 0.203422740101814 
764	 0.203411430120468 
765	 0.203351020812988 
766	 0.203264266252518 
767	 0.203212574124336 
768	 0.203187346458435 
769	 0.203160852193832 
770	 0.203098088502884 
771	 0.203100249171257 
772	 0.203077375888824 
773	 0.202936068177223 
774	 0.202820166945457 
775	 0.202736154198647 
776	 0.202686563134193 
777	 0.202660262584686 
778	 0.202590972185135 
779	 0.202517777681351 
780	 0.202445432543755 
781	 0.20234189927578 
782	 0.202226206660271 
783	 0.20212833583355 
784	 0.202066376805305 
785	 0.202037736773491 
786	 0.201939091086388 
787	 0.201808080077171 
788	 0.20170022547245 
789	 0.201633542776108 
790	 0.201475784182549 
791	 0.201303780078888 
792	 0.201229587197304 
793	 0.201208010315895 
794	 0.201154053211212 
795	 0.20104792714119 
796	 0.200910836458206 
797	 0.200745210051537 
798	 0.200623169541359 
799	 0.200536042451859 
800	 0.200413048267365 
801	 0.200288817286491 
802	 0.200147017836571 
803	 0.200023606419563 
804	 0.200008422136307 
805	 0.199876859784126 
806	 0.199720352888107 
807	 0.199625477194786 
808	 0.199559092521667 
809	 0.19938151538372 
810	 0.199226781725883 
811	 0.199194058775902 
812	 0.199093282222748 
813	 0.198981091380119 
814	 0.19884218275547 
815	 0.198683202266693 
816	 0.198686003684998 
817	 0.198526442050934 
818	 0.19829548895359 
819	 0.198225140571594 
820	 0.19807405769825 
821	 0.197934105992317 
822	 0.197850674390793 
823	 0.197808846831322 
824	 0.197717159986496 
825	 0.197572752833366 
826	 0.197421014308929 
827	 0.197327524423599 
828	 0.197184726595879 
829	 0.197052478790283 
830	 0.196943283081055 
831	 0.196792110800743 
832	 0.19676499068737 
833	 0.19671356678009 
834	 0.196558892726898 
835	 0.196427717804909 
836	 0.196341454982758 
837	 0.196250692009926 
838	 0.196120858192444 
839	 0.195985466241837 
840	 0.19592721760273 
841	 0.195860981941223 
842	 0.195718958973885 
843	 0.195616215467453 
844	 0.195501789450645 
845	 0.195392996072769 
846	 0.195313796401024 
847	 0.19524422287941 
848	 0.195126444101334 
849	 0.194992765784264 
850	 0.194907054305077 
851	 0.194903418421745 
852	 0.194788485765457 
853	 0.194621101021767 
854	 0.194547429680824 
855	 0.194464921951294 
856	 0.194408714771271 
857	 0.194361999630928 
858	 0.194278836250305 
859	 0.194127589464188 
860	 0.194085642695427 
861	 0.194109171628952 
862	 0.194027721881866 
863	 0.193924263119698 
864	 0.193794965744019 
865	 0.193700596690178 
866	 0.193712532520294 
867	 0.193632394075394 
868	 0.193556144833565 
869	 0.19351901113987 
870	 0.193480804562569 
871	 0.193419739603996 
872	 0.193355560302734 
