
Text conversion of header file \A_MEDIDAS\PROJETOS\BRASIL\BLOCO GAVIAO\JACOBINA\CANIF27\sco\CANIF27_033.20_00000.asd.ref
 -------------------------------------------------------------
                                                                                                                                                            
The instrument number was  16586/1
New ASD spectrum file: Program version = 6.00 file version = 1.00
Spectrum saved: 10/16/2018 at 10:21:18
VNIR integration time : 34
VNIR channel 1 wavelength = 350 wavelength step = 1
There were 50 samples per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 1.25
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 203 offset was 2094
SWIR2 gain was 499 offset was 2264
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1830 nm
Absolute Reflectance is Enabled
The Absolute Reflectance File is abs165861.ref
VNIR dark signal subtracted
50 dark measurements taken Tue Oct 16 10:13:56 2018
DCC value was 0
Data is compared to a white reference:
60 white reference measurements taken Tue Oct 16 10:14:04 2018
There was no foreoptic attached
Spectrum file is reflectance data
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is Wed Dec 31 17:00:00 1969

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Reflectance Absolute
Wavelength	CANIF27_33.20_00000.asd.ref
350	 0.255912661552429 
351	 0.247056558728218 
352	 0.244853541254997 
353	 0.259748578071594 
354	 0.283122688531876 
355	 0.264801740646362 
356	 0.25990828871727 
357	 0.266091108322144 
358	 0.265343189239502 
359	 0.262357413768768 
360	 0.262155503034592 
361	 0.264318764209747 
362	 0.265223413705826 
363	 0.267595797777176 
364	 0.27077379822731 
365	 0.271996408700943 
366	 0.265897452831268 
367	 0.264146536588669 
368	 0.267258018255234 
369	 0.271576404571533 
370	 0.270749360322952 
371	 0.268118679523468 
372	 0.267318934202194 
373	 0.270492613315582 
374	 0.270707130432129 
375	 0.270918935537338 
376	 0.27120053768158 
377	 0.268117100000381 
378	 0.267659723758698 
379	 0.269502490758896 
380	 0.271358728408813 
381	 0.269330978393555 
382	 0.267737865447998 
383	 0.268691420555115 
384	 0.271850287914276 
385	 0.269225865602493 
386	 0.267766177654266 
387	 0.269231975078583 
388	 0.270058006048203 
389	 0.270484507083893 
390	 0.269598931074142 
391	 0.268124133348465 
392	 0.270573019981384 
393	 0.271561414003372 
394	 0.270364880561829 
395	 0.268390953540802 
396	 0.26887920498848 
397	 0.269119769334793 
398	 0.268803626298904 
399	 0.269449889659882 
400	 0.268545985221863 
401	 0.267952263355255 
402	 0.268596947193146 
403	 0.268800854682922 
404	 0.267908424139023 
405	 0.266934514045715 
406	 0.266840785741806 
407	 0.26595264673233 
408	 0.266155600547791 
409	 0.26679539680481 
410	 0.265839546918869 
411	 0.266545176506042 
412	 0.266779333353043 
413	 0.265655338764191 
414	 0.265196025371552 
415	 0.265689134597778 
416	 0.265856593847275 
417	 0.264930337667465 
418	 0.265862733125687 
419	 0.265238732099533 
420	 0.263769507408142 
421	 0.264435619115829 
422	 0.264930725097656 
423	 0.264912098646164 
424	 0.26449653506279 
425	 0.264072865247726 
426	 0.264034658670425 
427	 0.264032185077667 
428	 0.263786047697067 
429	 0.264024913311005 
430	 0.264514952898026 
431	 0.264604151248932 
432	 0.263694137334824 
433	 0.264009714126587 
434	 0.264509052038193 
435	 0.264467924833298 
436	 0.264220178127289 
437	 0.263927072286606 
438	 0.264146238565445 
439	 0.265001744031906 
440	 0.264855027198792 
441	 0.264400660991669 
442	 0.264226078987122 
443	 0.264676243066788 
444	 0.264869809150696 
445	 0.264909863471985 
446	 0.264918357133865 
447	 0.264813601970673 
448	 0.264729171991348 
449	 0.26478111743927 
450	 0.26496160030365 
451	 0.264796435832977 
452	 0.264825820922852 
453	 0.265150010585785 
454	 0.265479505062103 
455	 0.265187054872513 
456	 0.264941900968552 
457	 0.265081107616425 
458	 0.264947175979614 
459	 0.264970809221268 
460	 0.265022665262222 
461	 0.26492640376091 
462	 0.265196084976196 
463	 0.26531183719635 
464	 0.265240490436554 
465	 0.265384942293167 
466	 0.265217870473862 
467	 0.265196710824966 
468	 0.26554262638092 
469	 0.265570163726807 
470	 0.265547811985016 
471	 0.265623778104782 
472	 0.26582869887352 
473	 0.265712529420853 
474	 0.265718460083008 
475	 0.265947371721268 
476	 0.266076743602753 
477	 0.266304522752762 
478	 0.266459941864014 
479	 0.266466706991196 
480	 0.266711950302124 
481	 0.266915529966354 
482	 0.26707535982132 
483	 0.267303466796875 
484	 0.267474114894867 
485	 0.267584353685379 
486	 0.267659813165665 
487	 0.267744421958923 
488	 0.268003582954407 
489	 0.268312066793442 
490	 0.268514513969421 
491	 0.26864093542099 
492	 0.268705993890762 
493	 0.268787235021591 
494	 0.268981397151947 
495	 0.269174546003342 
496	 0.269378840923309 
497	 0.269537091255188 
498	 0.269430607557297 
499	 0.269611924886703 
500	 0.269845217466354 
501	 0.269807159900665 
502	 0.269926071166992 
503	 0.270113289356232 
504	 0.270259141921997 
505	 0.2702596783638 
506	 0.270136952400208 
507	 0.270090043544769 
508	 0.270202219486237 
509	 0.270265489816666 
510	 0.270332217216492 
511	 0.270358473062515 
512	 0.270298272371292 
513	 0.270257502794266 
514	 0.270221680402756 
515	 0.270148545503616 
516	 0.269987225532532 
517	 0.270073026418686 
518	 0.270157933235168 
519	 0.270033627748489 
520	 0.269907116889954 
521	 0.269834786653519 
522	 0.269771337509155 
523	 0.269632756710052 
524	 0.269488006830215 
525	 0.269327938556671 
526	 0.269166678190231 
527	 0.269057035446167 
528	 0.268900007009506 
