
Text conversion of header file \A_MEDIDAS\PROJETOS\BRASIL\BLOCO GAVIAO\JACOBINA\CANIF27\sco\CANIF27_018.45_00000.asd.ref
 -------------------------------------------------------------
Falhada                                                                                                                                                     
The instrument number was  16586/1
New ASD spectrum file: Program version = 6.00 file version = 1.00
Spectrum saved: 10/16/2018 at 10:02:09
VNIR integration time : 34
VNIR channel 1 wavelength = 350 wavelength step = 1
There were 50 samples per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 1.25
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 214 offset was 2097
SWIR2 gain was 513 offset was 2267
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1830 nm
Absolute Reflectance is Enabled
The Absolute Reflectance File is abs165861.ref
VNIR dark signal subtracted
50 dark measurements taken Tue Oct 16 09:52:54 2018
DCC value was 0
Data is compared to a white reference:
60 white reference measurements taken Tue Oct 16 09:53:02 2018
There was no foreoptic attached
Spectrum file is reflectance data
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is Wed Dec 31 17:00:00 1969

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Reflectance Absolute
Wavelength	CANIF27_18.45_00000.asd.ref
350	 0.134076312184334 
351	 0.124547943472862 
352	 0.128482818603516 
353	 0.13575667142868 
354	 0.136458694934845 
355	 0.130742788314819 
356	 0.135334849357605 
357	 0.139750495553017 
358	 0.132205218076706 
359	 0.13443586230278 
360	 0.139828771352768 
361	 0.142509266734123 
362	 0.139114856719971 
363	 0.134218603372574 
364	 0.134915620088577 
365	 0.141277834773064 
366	 0.144375383853912 
367	 0.136988997459412 
368	 0.13266633450985 
369	 0.140343695878983 
370	 0.142473638057709 
371	 0.141344502568245 
372	 0.139426678419113 
373	 0.138690203428268 
374	 0.136893004179001 
375	 0.137696459889412 
376	 0.140148609876633 
377	 0.138615906238556 
378	 0.139964506030083 
379	 0.142166540026665 
380	 0.14260596036911 
381	 0.140726447105408 
382	 0.141525834798813 
383	 0.142904371023178 
384	 0.14154414832592 
385	 0.143083333969116 
386	 0.144554406404495 
387	 0.145010530948639 
388	 0.145712971687317 
389	 0.147307023406029 
390	 0.147607728838921 
391	 0.14607284963131 
392	 0.146266728639603 
393	 0.147021681070328 
394	 0.14749813079834 
395	 0.147306188941002 
396	 0.147737309336662 
397	 0.149259552359581 
398	 0.150668904185295 
399	 0.1498793810606 
400	 0.149690791964531 
401	 0.149804145097733 
402	 0.149850577116013 
403	 0.150215178728104 
404	 0.1496342420578 
405	 0.149752110242844 
406	 0.151661217212677 
407	 0.150714516639709 
408	 0.150951042771339 
409	 0.152600079774857 
410	 0.153221279382706 
411	 0.152972638607025 
412	 0.152704283595085 
413	 0.153101235628128 
414	 0.154460415244102 
415	 0.155491426587105 
416	 0.155680954456329 
417	 0.155263349413872 
418	 0.156084954738617 
419	 0.156850054860115 
420	 0.157351091504097 
421	 0.158059418201447 
422	 0.15849681198597 
423	 0.159361302852631 
424	 0.160549804568291 
425	 0.16057762503624 
426	 0.161353290081024 
427	 0.162225127220154 
428	 0.162431940436363 
429	 0.16333469748497 
430	 0.163917258381844 
431	 0.164105460047722 
432	 0.164449661970139 
433	 0.165270611643791 
434	 0.165941804647446 
435	 0.166437685489655 
436	 0.167849913239479 
437	 0.16813100874424 
438	 0.168388471007347 
439	 0.16976124048233 
440	 0.170286893844604 
441	 0.170915156602859 
442	 0.171665459871292 
443	 0.17198471724987 
444	 0.172413095831871 
445	 0.172847211360931 
446	 0.173190578818321 
447	 0.173483818769455 
448	 0.173818618059158 
449	 0.174098268151283 
450	 0.174249365925789 
451	 0.174526587128639 
452	 0.174786448478699 
453	 0.174975216388702 
454	 0.175134614109993 
455	 0.175540626049042 
456	 0.175899222493172 
457	 0.176105320453644 
458	 0.176572978496552 
459	 0.176987588405609 
460	 0.177340492606163 
461	 0.177705064415932 
462	 0.178044453263283 
463	 0.178369164466858 
464	 0.17872342467308 
465	 0.179163977503777 
466	 0.179477259516716 
467	 0.179887115955353 
