
Text conversion of header file \A_MEDIDAS\PROJETOS\BRASIL\BLOCO GAVIAO\JACOBINA\CANIF27\sco\CANIF27_029.70_00002.asd.ref
 -------------------------------------------------------------
                                                                                                                                                            
The instrument number was  16586/1
New ASD spectrum file: Program version = 6.00 file version = 1.00
Spectrum saved: 10/16/2018 at 10:17:23
VNIR integration time : 34
VNIR channel 1 wavelength = 350 wavelength step = 1
There were 50 samples per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 1.25
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 203 offset was 2094
SWIR2 gain was 499 offset was 2264
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1830 nm
Absolute Reflectance is Enabled
The Absolute Reflectance File is abs165861.ref
VNIR dark signal subtracted
50 dark measurements taken Tue Oct 16 10:13:56 2018
DCC value was 0
Data is compared to a white reference:
60 white reference measurements taken Tue Oct 16 10:14:04 2018
There was no foreoptic attached
Spectrum file is reflectance data
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is Wed Dec 31 17:00:00 1969

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Reflectance Absolute
Wavelength	CANIF27_29.70_00002.asd.ref
350	 0.156658038496971 
351	 0.142993316054344 
352	 0.143383994698524 
353	 0.153811350464821 
354	 0.160951793193817 
355	 0.144961133599281 
356	 0.144032448530197 
357	 0.151525929570198 
358	 0.151249647140503 
359	 0.158733695745468 
360	 0.157286211848259 
361	 0.150805965065956 
362	 0.155117467045784 
363	 0.155672624707222 
364	 0.154995962977409 
365	 0.155309334397316 
366	 0.155639782547951 
367	 0.15444752573967 
368	 0.155683740973473 
369	 0.161006465554237 
370	 0.162998929619789 
371	 0.161237090826035 
372	 0.159762844443321 
373	 0.162991091609001 
374	 0.164621219038963 
375	 0.164367586374283 
376	 0.163324609398842 
377	 0.163287863135338 
378	 0.163824513554573 
379	 0.164577379822731 
380	 0.165346994996071 
381	 0.166418805718422 
382	 0.166672185063362 
383	 0.166918441653252 
384	 0.167976409196854 
385	 0.166409075260162 
386	 0.166077822446823 
387	 0.167636930942535 
388	 0.168609410524368 
389	 0.169539913535118 
390	 0.16919581592083 
391	 0.167916059494019 
392	 0.169880926609039 
393	 0.170265078544617 
394	 0.169267907738686 
395	 0.168696939945221 
396	 0.16951322555542 
397	 0.16985610127449 
398	 0.169608116149902 
399	 0.169989302754402 
400	 0.169989407062531 
401	 0.170267432928085 
402	 0.171065524220467 
403	 0.171560183167458 
404	 0.171385303139687 
405	 0.171240627765656 
406	 0.171700224280357 
407	 0.171431869268417 
